UT,MJD,C/2017 K2 X,C/2017 K2 Y,C/2017 K2 Z
58868,2020-01-20 0:00:00,-0.494,-2.81,9.572
58869,2020-01-21 0:00:00,-0.494,-2.811,9.564
58870,2020-01-22 0:00:00,-0.493,-2.812,9.557
58871,2020-01-23 0:00:00,-0.493,-2.813,9.549
58872,2020-01-24 0:00:00,-0.493,-2.815,9.542
58873,2020-01-25 0:00:00,-0.493,-2.816,9.534
58874,2020-01-26 0:00:00,-0.492,-2.817,9.526
58875,2020-01-27 0:00:00,-0.492,-2.818,9.519
58876,2020-01-28 0:00:00,-0.492,-2.819,9.511
58877,2020-01-29 0:00:00,-0.491,-2.82,9.503
58878,2020-01-30 0:00:00,-0.491,-2.822,9.496
58879,2020-01-31 0:00:00,-0.491,-2.823,9.488
58880,2020-02-01 0:00:00,-0.49,-2.824,9.481
58881,2020-02-02 0:00:00,-0.49,-2.825,9.473
58882,2020-02-03 0:00:00,-0.49,-2.826,9.465
58883,2020-02-04 0:00:00,-0.49,-2.827,9.458
58884,2020-02-05 0:00:00,-0.489,-2.828,9.45
58885,2020-02-06 0:00:00,-0.489,-2.83,9.442
58886,2020-02-07 0:00:00,-0.489,-2.831,9.435
58887,2020-02-08 0:00:00,-0.488,-2.832,9.427
58888,2020-02-09 0:00:00,-0.488,-2.833,9.419
58889,2020-02-10 0:00:00,-0.488,-2.834,9.412
58890,2020-02-11 0:00:00,-0.488,-2.835,9.404
58891,2020-02-12 0:00:00,-0.487,-2.837,9.396
58892,2020-02-13 0:00:00,-0.487,-2.838,9.389
58893,2020-02-14 0:00:00,-0.487,-2.839,9.381
58894,2020-02-15 0:00:00,-0.486,-2.84,9.373
58895,2020-02-16 0:00:00,-0.486,-2.841,9.366
58896,2020-02-17 0:00:00,-0.486,-2.842,9.358
58897,2020-02-18 0:00:00,-0.486,-2.843,9.35
58898,2020-02-19 0:00:00,-0.485,-2.845,9.343
58899,2020-02-20 0:00:00,-0.485,-2.846,9.335
58900,2020-02-21 0:00:00,-0.485,-2.847,9.327
58901,2020-02-22 0:00:00,-0.484,-2.848,9.319
58902,2020-02-23 0:00:00,-0.484,-2.849,9.312
58903,2020-02-24 0:00:00,-0.484,-2.85,9.304
58904,2020-02-25 0:00:00,-0.483,-2.851,9.296
58905,2020-02-26 0:00:00,-0.483,-2.853,9.289
58906,2020-02-27 0:00:00,-0.483,-2.854,9.281
58907,2020-02-28 0:00:00,-0.483,-2.855,9.273
58908,2020-02-29 0:00:00,-0.482,-2.856,9.265
58909,2020-03-01 0:00:00,-0.482,-2.857,9.258
58910,2020-03-02 0:00:00,-0.482,-2.858,9.25
58911,2020-03-03 0:00:00,-0.481,-2.859,9.242
58912,2020-03-04 0:00:00,-0.481,-2.86,9.235
58913,2020-03-05 0:00:00,-0.481,-2.862,9.227
58914,2020-03-06 0:00:00,-0.481,-2.863,9.219
58915,2020-03-07 0:00:00,-0.48,-2.864,9.211
58916,2020-03-08 0:00:00,-0.48,-2.865,9.204
58917,2020-03-09 0:00:00,-0.48,-2.866,9.196
58918,2020-03-10 0:00:00,-0.479,-2.867,9.188
58919,2020-03-11 0:00:00,-0.479,-2.868,9.18
58920,2020-03-12 0:00:00,-0.479,-2.87,9.173
58921,2020-03-13 0:00:00,-0.478,-2.871,9.165
58922,2020-03-14 0:00:00,-0.478,-2.872,9.157
58923,2020-03-15 0:00:00,-0.478,-2.873,9.149
58924,2020-03-16 0:00:00,-0.478,-2.874,9.141
58925,2020-03-17 0:00:00,-0.477,-2.875,9.134
58926,2020-03-18 0:00:00,-0.477,-2.876,9.126
58927,2020-03-19 0:00:00,-0.477,-2.877,9.118
58928,2020-03-20 0:00:00,-0.476,-2.878,9.11
58929,2020-03-21 0:00:00,-0.476,-2.88,9.103
58930,2020-03-22 0:00:00,-0.476,-2.881,9.095
58931,2020-03-23 0:00:00,-0.476,-2.882,9.087
58932,2020-03-24 0:00:00,-0.475,-2.883,9.079
58933,2020-03-25 0:00:00,-0.475,-2.884,9.071
58934,2020-03-26 0:00:00,-0.475,-2.885,9.064
58935,2020-03-27 0:00:00,-0.474,-2.886,9.056
58936,2020-03-28 0:00:00,-0.474,-2.887,9.048
58937,2020-03-29 0:00:00,-0.474,-2.888,9.04
58938,2020-03-30 0:00:00,-0.473,-2.89,9.032
58939,2020-03-31 0:00:00,-0.473,-2.891,9.024
58940,2020-04-01 0:00:00,-0.473,-2.892,9.017
58941,2020-04-02 0:00:00,-0.473,-2.893,9.009
58942,2020-04-03 0:00:00,-0.472,-2.894,9.001
58943,2020-04-04 0:00:00,-0.472,-2.895,8.993
58944,2020-04-05 0:00:00,-0.472,-2.896,8.985
58945,2020-04-06 0:00:00,-0.471,-2.897,8.978
58946,2020-04-07 0:00:00,-0.471,-2.898,8.97
58947,2020-04-08 0:00:00,-0.471,-2.899,8.962
58948,2020-04-09 0:00:00,-0.47,-2.901,8.954
58949,2020-04-10 0:00:00,-0.47,-2.902,8.946
58950,2020-04-11 0:00:00,-0.47,-2.903,8.938
58951,2020-04-12 0:00:00,-0.47,-2.904,8.93
58952,2020-04-13 0:00:00,-0.469,-2.905,8.923
58953,2020-04-14 0:00:00,-0.469,-2.906,8.915
58954,2020-04-15 0:00:00,-0.469,-2.907,8.907
58955,2020-04-16 0:00:00,-0.468,-2.908,8.899
58956,2020-04-17 0:00:00,-0.468,-2.909,8.891
58957,2020-04-18 0:00:00,-0.468,-2.91,8.883
58958,2020-04-19 0:00:00,-0.467,-2.911,8.875
58959,2020-04-20 0:00:00,-0.467,-2.913,8.867
58960,2020-04-21 0:00:00,-0.467,-2.914,8.86
58961,2020-04-22 0:00:00,-0.467,-2.915,8.852
58962,2020-04-23 0:00:00,-0.466,-2.916,8.844
58963,2020-04-24 0:00:00,-0.466,-2.917,8.836
58964,2020-04-25 0:00:00,-0.466,-2.918,8.828
58965,2020-04-26 0:00:00,-0.465,-2.919,8.82
58966,2020-04-27 0:00:00,-0.465,-2.92,8.812
58967,2020-04-28 0:00:00,-0.465,-2.921,8.804
58968,2020-04-29 0:00:00,-0.464,-2.922,8.796
58969,2020-04-30 0:00:00,-0.464,-2.923,8.788
58970,2020-05-01 0:00:00,-0.464,-2.924,8.781
58971,2020-05-02 0:00:00,-0.463,-2.925,8.773
58972,2020-05-03 0:00:00,-0.463,-2.927,8.765
58973,2020-05-04 0:00:00,-0.463,-2.928,8.757
58974,2020-05-05 0:00:00,-0.463,-2.929,8.749
58975,2020-05-06 0:00:00,-0.462,-2.93,8.741
58976,2020-05-07 0:00:00,-0.462,-2.931,8.733
58977,2020-05-08 0:00:00,-0.462,-2.932,8.725
58978,2020-05-09 0:00:00,-0.461,-2.933,8.717
58979,2020-05-10 0:00:00,-0.461,-2.934,8.709
58980,2020-05-11 0:00:00,-0.461,-2.935,8.701
58981,2020-05-12 0:00:00,-0.46,-2.936,8.693
58982,2020-05-13 0:00:00,-0.46,-2.937,8.685
58983,2020-05-14 0:00:00,-0.46,-2.938,8.677
58984,2020-05-15 0:00:00,-0.46,-2.939,8.669
58985,2020-05-16 0:00:00,-0.459,-2.94,8.661
58986,2020-05-17 0:00:00,-0.459,-2.941,8.653
58987,2020-05-18 0:00:00,-0.459,-2.942,8.645
58988,2020-05-19 0:00:00,-0.458,-2.944,8.637
58989,2020-05-20 0:00:00,-0.458,-2.945,8.629
58990,2020-05-21 0:00:00,-0.458,-2.946,8.621
58991,2020-05-22 0:00:00,-0.457,-2.947,8.614
58992,2020-05-23 0:00:00,-0.457,-2.948,8.606
58993,2020-05-24 0:00:00,-0.457,-2.949,8.598
58994,2020-05-25 0:00:00,-0.456,-2.95,8.59
58995,2020-05-26 0:00:00,-0.456,-2.951,8.582
58996,2020-05-27 0:00:00,-0.456,-2.952,8.574
58997,2020-05-28 0:00:00,-0.456,-2.953,8.566
58998,2020-05-29 0:00:00,-0.455,-2.954,8.558
58999,2020-05-30 0:00:00,-0.455,-2.955,8.549
59000,2020-05-31 0:00:00,-0.455,-2.956,8.541
59001,2020-06-01 0:00:00,-0.454,-2.957,8.533
59002,2020-06-02 0:00:00,-0.454,-2.958,8.525
59003,2020-06-03 0:00:00,-0.454,-2.959,8.517
59004,2020-06-04 0:00:00,-0.453,-2.96,8.509
59005,2020-06-05 0:00:00,-0.453,-2.961,8.501
59006,2020-06-06 0:00:00,-0.453,-2.962,8.493
59007,2020-06-07 0:00:00,-0.452,-2.963,8.485
59008,2020-06-08 0:00:00,-0.452,-2.964,8.477
59009,2020-06-09 0:00:00,-0.452,-2.965,8.469
59010,2020-06-10 0:00:00,-0.451,-2.966,8.461
59011,2020-06-11 0:00:00,-0.451,-2.967,8.453
59012,2020-06-12 0:00:00,-0.451,-2.968,8.445
59013,2020-06-13 0:00:00,-0.451,-2.969,8.437
59014,2020-06-14 0:00:00,-0.45,-2.97,8.429
59015,2020-06-15 0:00:00,-0.45,-2.971,8.421
59016,2020-06-16 0:00:00,-0.45,-2.973,8.413
59017,2020-06-17 0:00:00,-0.449,-2.974,8.405
59018,2020-06-18 0:00:00,-0.449,-2.975,8.397
59019,2020-06-19 0:00:00,-0.449,-2.976,8.388
59020,2020-06-20 0:00:00,-0.448,-2.977,8.38
59021,2020-06-21 0:00:00,-0.448,-2.978,8.372
59022,2020-06-22 0:00:00,-0.448,-2.979,8.364
59023,2020-06-23 0:00:00,-0.447,-2.98,8.356
59024,2020-06-24 0:00:00,-0.447,-2.981,8.348
59025,2020-06-25 0:00:00,-0.447,-2.982,8.34
59026,2020-06-26 0:00:00,-0.446,-2.983,8.332
59027,2020-06-27 0:00:00,-0.446,-2.984,8.324
59028,2020-06-28 0:00:00,-0.446,-2.985,8.316
59029,2020-06-29 0:00:00,-0.446,-2.986,8.307
59030,2020-06-30 0:00:00,-0.445,-2.987,8.299
59031,2020-07-01 0:00:00,-0.445,-2.988,8.291
59032,2020-07-02 0:00:00,-0.445,-2.989,8.283
59033,2020-07-03 0:00:00,-0.444,-2.99,8.275
59034,2020-07-04 0:00:00,-0.444,-2.991,8.267
59035,2020-07-05 0:00:00,-0.444,-2.992,8.259
59036,2020-07-06 0:00:00,-0.443,-2.993,8.251
59037,2020-07-07 0:00:00,-0.443,-2.994,8.242
59038,2020-07-08 0:00:00,-0.443,-2.995,8.234
59039,2020-07-09 0:00:00,-0.442,-2.996,8.226
59040,2020-07-10 0:00:00,-0.442,-2.997,8.218
59041,2020-07-11 0:00:00,-0.442,-2.998,8.21
59042,2020-07-12 0:00:00,-0.441,-2.999,8.202
59043,2020-07-13 0:00:00,-0.441,-3,8.193
59044,2020-07-14 0:00:00,-0.441,-3.001,8.185
59045,2020-07-15 0:00:00,-0.44,-3.002,8.177
59046,2020-07-16 0:00:00,-0.44,-3.003,8.169
59047,2020-07-17 0:00:00,-0.44,-3.003,8.161
59048,2020-07-18 0:00:00,-0.44,-3.004,8.153
59049,2020-07-19 0:00:00,-0.439,-3.005,8.144
59050,2020-07-20 0:00:00,-0.439,-3.006,8.136
59051,2020-07-21 0:00:00,-0.439,-3.007,8.128
59052,2020-07-22 0:00:00,-0.438,-3.008,8.12
59053,2020-07-23 0:00:00,-0.438,-3.009,8.112
59054,2020-07-24 0:00:00,-0.438,-3.01,8.103
59055,2020-07-25 0:00:00,-0.437,-3.011,8.095
59056,2020-07-26 0:00:00,-0.437,-3.012,8.087
59057,2020-07-27 0:00:00,-0.437,-3.013,8.079
59058,2020-07-28 0:00:00,-0.436,-3.014,8.07
59059,2020-07-29 0:00:00,-0.436,-3.015,8.062
59060,2020-07-30 0:00:00,-0.436,-3.016,8.054
59061,2020-07-31 0:00:00,-0.435,-3.017,8.046
59062,2020-08-01 0:00:00,-0.435,-3.018,8.038
59063,2020-08-02 0:00:00,-0.435,-3.019,8.029
59064,2020-08-03 0:00:00,-0.434,-3.02,8.021
59065,2020-08-04 0:00:00,-0.434,-3.021,8.013
59066,2020-08-05 0:00:00,-0.434,-3.022,8.005
59067,2020-08-06 0:00:00,-0.433,-3.023,7.996
59068,2020-08-07 0:00:00,-0.433,-3.024,7.988
59069,2020-08-08 0:00:00,-0.433,-3.025,7.98
59070,2020-08-09 0:00:00,-0.432,-3.026,7.971
59071,2020-08-10 0:00:00,-0.432,-3.027,7.963
59072,2020-08-11 0:00:00,-0.432,-3.028,7.955
59073,2020-08-12 0:00:00,-0.432,-3.028,7.947
59074,2020-08-13 0:00:00,-0.431,-3.029,7.938
59075,2020-08-14 0:00:00,-0.431,-3.03,7.93
59076,2020-08-15 0:00:00,-0.431,-3.031,7.922
59077,2020-08-16 0:00:00,-0.43,-3.032,7.913
59078,2020-08-17 0:00:00,-0.43,-3.033,7.905
59079,2020-08-18 0:00:00,-0.43,-3.034,7.897
59080,2020-08-19 0:00:00,-0.429,-3.035,7.889
59081,2020-08-20 0:00:00,-0.429,-3.036,7.88
59082,2020-08-21 0:00:00,-0.429,-3.037,7.872
59083,2020-08-22 0:00:00,-0.428,-3.038,7.864
59084,2020-08-23 0:00:00,-0.428,-3.039,7.855
59085,2020-08-24 0:00:00,-0.428,-3.04,7.847
59086,2020-08-25 0:00:00,-0.427,-3.041,7.839
59087,2020-08-26 0:00:00,-0.427,-3.042,7.83
59088,2020-08-27 0:00:00,-0.427,-3.042,7.822
59089,2020-08-28 0:00:00,-0.426,-3.043,7.814
59090,2020-08-29 0:00:00,-0.426,-3.044,7.805
59091,2020-08-30 0:00:00,-0.426,-3.045,7.797
59092,2020-08-31 0:00:00,-0.425,-3.046,7.789
59093,2020-09-01 0:00:00,-0.425,-3.047,7.78
59094,2020-09-02 0:00:00,-0.425,-3.048,7.772
59095,2020-09-03 0:00:00,-0.424,-3.049,7.763
59096,2020-09-04 0:00:00,-0.424,-3.05,7.755
59097,2020-09-05 0:00:00,-0.424,-3.051,7.747
59098,2020-09-06 0:00:00,-0.423,-3.052,7.738
59099,2020-09-07 0:00:00,-0.423,-3.052,7.73
59100,2020-09-08 0:00:00,-0.423,-3.053,7.722
59101,2020-09-09 0:00:00,-0.422,-3.054,7.713
59102,2020-09-10 0:00:00,-0.422,-3.055,7.705
59103,2020-09-11 0:00:00,-0.422,-3.056,7.696
59104,2020-09-12 0:00:00,-0.421,-3.057,7.688
59105,2020-09-13 0:00:00,-0.421,-3.058,7.68
59106,2020-09-14 0:00:00,-0.421,-3.059,7.671
59107,2020-09-15 0:00:00,-0.42,-3.06,7.663
59108,2020-09-16 0:00:00,-0.42,-3.061,7.654
59109,2020-09-17 0:00:00,-0.42,-3.061,7.646
59110,2020-09-18 0:00:00,-0.419,-3.062,7.638
59111,2020-09-19 0:00:00,-0.419,-3.063,7.629
59112,2020-09-20 0:00:00,-0.419,-3.064,7.621
59113,2020-09-21 0:00:00,-0.418,-3.065,7.612
59114,2020-09-22 0:00:00,-0.418,-3.066,7.604
59115,2020-09-23 0:00:00,-0.418,-3.067,7.595
59116,2020-09-24 0:00:00,-0.417,-3.068,7.587
59117,2020-09-25 0:00:00,-0.417,-3.068,7.578
59118,2020-09-26 0:00:00,-0.417,-3.069,7.57
59119,2020-09-27 0:00:00,-0.416,-3.07,7.562
59120,2020-09-28 0:00:00,-0.416,-3.071,7.553
59121,2020-09-29 0:00:00,-0.416,-3.072,7.545
59122,2020-09-30 0:00:00,-0.415,-3.073,7.536
59123,2020-10-01 0:00:00,-0.415,-3.074,7.528
59124,2020-10-02 0:00:00,-0.415,-3.075,7.519
59125,2020-10-03 0:00:00,-0.414,-3.075,7.511
59126,2020-10-04 0:00:00,-0.414,-3.076,7.502
59127,2020-10-05 0:00:00,-0.414,-3.077,7.494
59128,2020-10-06 0:00:00,-0.413,-3.078,7.485
59129,2020-10-07 0:00:00,-0.413,-3.079,7.477
59130,2020-10-08 0:00:00,-0.413,-3.08,7.468
59131,2020-10-09 0:00:00,-0.412,-3.081,7.46
59132,2020-10-10 0:00:00,-0.412,-3.081,7.451
59133,2020-10-11 0:00:00,-0.412,-3.082,7.443
59134,2020-10-12 0:00:00,-0.411,-3.083,7.434
59135,2020-10-13 0:00:00,-0.411,-3.084,7.426
59136,2020-10-14 0:00:00,-0.411,-3.085,7.417
59137,2020-10-15 0:00:00,-0.41,-3.086,7.408
59138,2020-10-16 0:00:00,-0.41,-3.086,7.4
59139,2020-10-17 0:00:00,-0.41,-3.087,7.391
59140,2020-10-18 0:00:00,-0.409,-3.088,7.383
59141,2020-10-19 0:00:00,-0.409,-3.089,7.374
59142,2020-10-20 0:00:00,-0.409,-3.09,7.366
59143,2020-10-21 0:00:00,-0.408,-3.091,7.357
59144,2020-10-22 0:00:00,-0.408,-3.091,7.349
59145,2020-10-23 0:00:00,-0.408,-3.092,7.34
59146,2020-10-24 0:00:00,-0.407,-3.093,7.331
59147,2020-10-25 0:00:00,-0.407,-3.094,7.323
59148,2020-10-26 0:00:00,-0.407,-3.095,7.314
59149,2020-10-27 0:00:00,-0.406,-3.096,7.306
59150,2020-10-28 0:00:00,-0.406,-3.096,7.297
59151,2020-10-29 0:00:00,-0.406,-3.097,7.289
59152,2020-10-30 0:00:00,-0.405,-3.098,7.28
59153,2020-10-31 0:00:00,-0.405,-3.099,7.271
59154,2020-11-01 0:00:00,-0.405,-3.1,7.263
59155,2020-11-02 0:00:00,-0.404,-3.1,7.254
59156,2020-11-03 0:00:00,-0.404,-3.101,7.245
59157,2020-11-04 0:00:00,-0.404,-3.102,7.237
59158,2020-11-05 0:00:00,-0.403,-3.103,7.228
59159,2020-11-06 0:00:00,-0.403,-3.104,7.22
59160,2020-11-07 0:00:00,-0.403,-3.104,7.211
59161,2020-11-08 0:00:00,-0.402,-3.105,7.202
59162,2020-11-09 0:00:00,-0.402,-3.106,7.194
59163,2020-11-10 0:00:00,-0.402,-3.107,7.185
59164,2020-11-11 0:00:00,-0.401,-3.108,7.176
59165,2020-11-12 0:00:00,-0.401,-3.108,7.168
59166,2020-11-13 0:00:00,-0.4,-3.109,7.159
59167,2020-11-14 0:00:00,-0.4,-3.11,7.15
59168,2020-11-15 0:00:00,-0.4,-3.111,7.142
59169,2020-11-16 0:00:00,-0.399,-3.112,7.133
59170,2020-11-17 0:00:00,-0.399,-3.112,7.124
59171,2020-11-18 0:00:00,-0.399,-3.113,7.116
59172,2020-11-19 0:00:00,-0.398,-3.114,7.107
59173,2020-11-20 0:00:00,-0.398,-3.115,7.098
59174,2020-11-21 0:00:00,-0.398,-3.115,7.09
59175,2020-11-22 0:00:00,-0.397,-3.116,7.081
59176,2020-11-23 0:00:00,-0.397,-3.117,7.072
59177,2020-11-24 0:00:00,-0.397,-3.118,7.063
59178,2020-11-25 0:00:00,-0.396,-3.118,7.055
59179,2020-11-26 0:00:00,-0.396,-3.119,7.046
59180,2020-11-27 0:00:00,-0.396,-3.12,7.037
59181,2020-11-28 0:00:00,-0.395,-3.121,7.029
59182,2020-11-29 0:00:00,-0.395,-3.122,7.02
59183,2020-11-30 0:00:00,-0.395,-3.122,7.011
59184,2020-12-01 0:00:00,-0.394,-3.123,7.002
59185,2020-12-02 0:00:00,-0.394,-3.124,6.994
59186,2020-12-03 0:00:00,-0.394,-3.125,6.985
59187,2020-12-04 0:00:00,-0.393,-3.125,6.976
59188,2020-12-05 0:00:00,-0.393,-3.126,6.967
59189,2020-12-06 0:00:00,-0.392,-3.127,6.959
59190,2020-12-07 0:00:00,-0.392,-3.128,6.95
59191,2020-12-08 0:00:00,-0.392,-3.128,6.941
59192,2020-12-09 0:00:00,-0.391,-3.129,6.932
59193,2020-12-10 0:00:00,-0.391,-3.13,6.923
